Date,Province,Food_Item,price
2022-03-01,New Brunswick,"Beef rib cuts, per kilogram",28.53
2022-03-01,New Brunswick,"Beef stewing cuts, per kilogram",15.84
2022-03-01,New Brunswick,"Beef striploin cuts, per kilogram",31.1
2022-03-01,New Brunswick,"Beef top sirloin cuts, per kilogram",15.7
2022-03-01,New Brunswick,"Block cheese, 500 grams",7.09
2022-03-01,New Brunswick,"Broccoli, unit",3.28
2022-03-01,New Brunswick,"Brown rice, 900 grams ",5.45
2022-03-01,New Brunswick,"Butter, 454 grams",5.32
2022-03-01,New Brunswick,"Cabbage, per kilogram",2.38
2022-03-01,New Brunswick,"Canned baked beans, 398 millilitres",1.57
2022-03-01,New Brunswick,"Canned beans and lentils, 540 millilitres",1.64
2022-03-01,New Brunswick,"Canned corn, 341 millilitres",1.5
2022-03-01,New Brunswick,"Canned peach, 398 millilitres",2.4
2022-03-01,New Brunswick,"Canned pear, 398 millilitres",2.42
2022-03-01,New Brunswick,"Canned salmon, 213 grams",5.02
2022-03-01,New Brunswick,"Canned soup, 284 millilitres",1.38
2022-03-01,New Brunswick,"Canned tomatoes, 796 millilitres",1.58
2022-03-01,New Brunswick,"Canned tuna, 170 grams",2.03
2022-03-01,New Brunswick,"Canola oil, 3 litres",13.86
2022-03-01,New Brunswick,"Cantaloupe, unit",3.95
2022-03-01,New Brunswick,"Carrots, 1.36 kilograms",3.21
2022-03-01,New Brunswick,"Celery, unit",3.5
2022-03-01,New Brunswick,"Cereal, 400 grams",4.16
2022-03-01,New Brunswick,"Chicken breasts, per kilogram",12.54
2022-03-01,New Brunswick,"Chicken drumsticks, per kilogram",5.84
2022-03-01,New Brunswick,"Chicken thigh, per kilogram",9.78
2022-03-01,New Brunswick,"Cookies and sweet biscuits, 300 grams ",2.91
2022-03-01,New Brunswick,"Crackers and crisp breads, 200 grams ",2.92
2022-03-01,New Brunswick,"Cream, 1 litre",4.34
2022-03-01,New Brunswick,"Cucumber, unit",1.71
2022-03-01,New Brunswick,"Deodorant, 85 grams",6.04
2022-03-01,New Brunswick,"Dried lentils, 900 grams",3.33
2022-03-01,New Brunswick,"Dry beans and legumes, 900 grams ",3.61
2022-03-01,New Brunswick,"Dry or fresh pasta, 500 grams",3.36
2022-03-01,New Brunswick,"Eggs, 1 dozen",4.2
2022-03-01,New Brunswick,"Flatbread and pita, 500 grams ",3.81
2022-03-01,New Brunswick,"Frozen broccoli, 500 grams",3.78
2022-03-01,New Brunswick,"Frozen corn, 750 grams ",3.53
2022-03-01,New Brunswick,"Frozen french fried potatoes, 750 grams",2.6
2022-03-01,New Brunswick,"Frozen green beans, 750 grams",4.27
2022-03-01,New Brunswick,"Frozen mixed vegetables, 750 grams ",3.95
2022-03-01,New Brunswick,"Frozen peas, 750 grams",3.52
2022-03-01,New Brunswick,"Frozen pizza, 390 grams",4
2022-03-01,New Brunswick,"Frozen spinach, 300 grams",2.21
2022-03-01,New Brunswick,"Frozen strawberries, 600 grams",4.87
2022-03-01,New Brunswick,"Grapes, per kilogram",6.93
2022-03-01,New Brunswick,"Ground beef, per kilogram",10
2022-03-01,New Brunswick,"Hummus, 227 grams",3.38
2022-03-01,New Brunswick,"Iceberg lettuce, unit",3.51
2022-03-01,New Brunswick,"Infant formula, 900 grams ",28.38
2022-03-01,New Brunswick,"Ketchup, 1 litre",4.26
2022-03-01,New Brunswick,"Laundry detergent, 4.43 litres",15.81
2022-03-01,New Brunswick,"Lemons, unit",0.95
2022-03-01,New Brunswick,"Limes, unit",1.23
2022-03-01,New Brunswick,"Margarine, 907 grams",6.39
2022-03-01,New Brunswick,"Mayonnaise, 890 millilitres ",5.82
2022-03-01,New Brunswick,"Meatless burgers, 226 grams",5.44
2022-03-01,New Brunswick,"Milk, 1 litre",2.57
2022-03-01,New Brunswick,"Milk, 2 litres",4.41
2022-03-01,New Brunswick,"Milk, 4 litres",7.83
2022-03-01,New Brunswick,"Mushrooms, 227 grams",2.42
2022-03-01,New Brunswick,"Nut milk, 1.89 litres",4.08
2022-03-01,New Brunswick,"Olive oil, 1 litre",9.9
2022-03-01,New Brunswick,"Onions, 1.36 kilograms",4.06
2022-03-01,New Brunswick,"Onions, per kilogram",5.62
2022-03-01,New Brunswick,"Orange juice, 2 litres",4.74
2022-03-01,New Brunswick,"Oranges, 1.36 kilograms",5.08
2022-03-01,New Brunswick,"Oranges, per kilogram",5.05
2022-03-01,New Brunswick,"Pasta sauce, 650 millilitres",2.56
2022-03-01,New Brunswick,"Peanut butter, 1 kilogram",5.38
2022-03-01,New Brunswick,"Peanuts, 450 grams",3.48
2022-03-01,New Brunswick,"Pears, per kilogram",6.1
2022-03-01,New Brunswick,"Peppers, per kilogram",8.11
2022-03-01,New Brunswick,"Pork loin cuts, per kilogram",8
2022-03-01,New Brunswick,"Pork rib cuts, per kilogram",8.55
2022-03-01,New Brunswick,"Pork shoulder cuts, per kilogram",5.64
2022-03-01,New Brunswick,"Potatoes, 4.54 kilograms",4.11
2022-03-01,New Brunswick,"Potatoes, per kilogram",4.08
2022-03-01,New Brunswick,"Roasted or ground coffee, 340 grams",6.33
2022-03-01,New Brunswick,"Romaine lettuce, unit",3.99
2022-03-01,New Brunswick,"Salad dressing, 475 millilitres",3.59
2022-03-01,New Brunswick,"Salad greens, 142 grams",4.27
2022-03-01,New Brunswick,"Salmon, per kilogram",24.01
2022-03-01,New Brunswick,"Salsa, 418 millilitres",3.87
2022-03-01,New Brunswick,"Shampoo, 400 millilitres",5.71
2022-03-01,New Brunswick,"Shrimp, 300 grams",6.94
2022-03-01,New Brunswick,"Soy milk, 1.89 litres",4.22
2022-03-01,New Brunswick,"Squash, per kilogram",4.73
2022-03-01,New Brunswick,"Strawberries, 454 grams",3.62
2022-03-01,New Brunswick,"Sunflower seeds, 400 grams ",4.72
2022-03-01,New Brunswick,"Sweet potatoes, per kilogram",4.18
2022-03-01,New Brunswick,Tea (20 bags),4.08
2022-03-01,New Brunswick,"Tofu, 350 grams ",2.99
2022-03-01,New Brunswick,"Tomatoes, per kilogram",5.28
2022-03-01,New Brunswick,"Toothpaste, 100 millilitres",3.97
2022-03-01,New Brunswick,"Vegetable oil, 3 litres",11.66
2022-03-01,New Brunswick,"Wheat flour, 2.5 kilograms",5.66
2022-03-01,New Brunswick,"White bread, 675 grams",3.35
2022-03-01,New Brunswick,"White rice, 2 kilograms",10.8
2022-03-01,New Brunswick,"White sugar, 2 kilograms",2.6
2022-03-01,New Brunswick,"Whole chicken, per kilogram",5.43
2022-03-01,New Brunswick,"Wieners, 400 grams",3.87
2022-03-01,New Brunswick,"Yogurt, 500 grams",3.41
2022-03-01,Nova Scotia,"Almonds, 200 grams",5.55
2022-03-01,Nova Scotia,"Apple juice, 2 litres",3.4
2022-03-01,Nova Scotia,"Apples, per kilogram",5.82
2022-03-01,Nova Scotia,"Avocado, unit",2.04
2022-03-01,Nova Scotia,"Baby food, 128 millilitres",1.57
2022-03-01,Nova Scotia,"Bacon, 500 grams",6.81
2022-03-01,Nova Scotia,"Bananas, per kilogram",1.96
2022-03-01,Nova Scotia,"Beef rib cuts, per kilogram",28.35
2022-03-01,Nova Scotia,"Beef stewing cuts, per kilogram",15.43
2022-03-01,Nova Scotia,"Beef striploin cuts, per kilogram",31.08
2022-03-01,Nova Scotia,"Beef top sirloin cuts, per kilogram",15.64
2022-03-01,Nova Scotia,"Block cheese, 500 grams",7.09
2022-03-01,Nova Scotia,"Broccoli, unit",3.25
2022-03-01,Nova Scotia,"Brown rice, 900 grams ",5.38
2022-03-01,Nova Scotia,"Butter, 454 grams",5.22
2022-03-01,Nova Scotia,"Cabbage, per kilogram",2.4
2022-03-01,Nova Scotia,"Canned baked beans, 398 millilitres",1.55
2022-03-01,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.65
2022-03-01,Nova Scotia,"Canned corn, 341 millilitres",1.49
2022-03-01,Nova Scotia,"Canned peach, 398 millilitres",2.39
2022-03-01,Nova Scotia,"Canned pear, 398 millilitres",2.41
2022-03-01,Nova Scotia,"Canned salmon, 213 grams",5.01
2022-03-01,Nova Scotia,"Canned soup, 284 millilitres",1.48
2022-03-01,Nova Scotia,"Canned tomatoes, 796 millilitres",1.56
2022-03-01,Nova Scotia,"Canned tuna, 170 grams",1.92
2022-03-01,Nova Scotia,"Canola oil, 3 litres",14.53
2022-03-01,Nova Scotia,"Cantaloupe, unit",3.58
2022-03-01,Nova Scotia,"Carrots, 1.36 kilograms",3.08
2022-03-01,Nova Scotia,"Celery, unit",3.34
2022-03-01,Nova Scotia,"Cereal, 400 grams",4.07
2022-03-01,Nova Scotia,"Chicken breasts, per kilogram",12.89
2022-03-01,Nova Scotia,"Chicken drumsticks, per kilogram",6.56
2022-03-01,Nova Scotia,"Chicken thigh, per kilogram",10.15
2022-03-01,Nova Scotia,"Cookies and sweet biscuits, 300 grams ",2.95
2022-03-01,Nova Scotia,"Crackers and crisp breads, 200 grams ",2.91
2022-03-01,Nova Scotia,"Cream, 1 litre",4.58
2022-03-01,Nova Scotia,"Cucumber, unit",1.8
2022-03-01,Nova Scotia,"Deodorant, 85 grams",6.2
2022-03-01,Nova Scotia,"Dried lentils, 900 grams",3.37
2022-03-01,Nova Scotia,"Dry beans and legumes, 900 grams ",3.58
2022-03-01,Nova Scotia,"Dry or fresh pasta, 500 grams",3.5
2022-03-01,Nova Scotia,"Eggs, 1 dozen",4.29
2022-03-01,Nova Scotia,"Flatbread and pita, 500 grams ",3.72
2022-03-01,Nova Scotia,"Frozen broccoli, 500 grams",3.79
2022-03-01,Nova Scotia,"Frozen corn, 750 grams ",3.44
2022-03-01,Nova Scotia,"Frozen french fried potatoes, 750 grams",2.57
2022-03-01,Nova Scotia,"Frozen green beans, 750 grams",3.94
2022-03-01,Nova Scotia,"Frozen mixed vegetables, 750 grams ",3.83
2022-03-01,Nova Scotia,"Frozen peas, 750 grams",3.41
2022-03-01,Nova Scotia,"Frozen pizza, 390 grams",4.01
2022-03-01,Nova Scotia,"Frozen spinach, 300 grams",2.06
2022-03-01,Nova Scotia,"Frozen strawberries, 600 grams",4.82
2022-03-01,Nova Scotia,"Grapes, per kilogram",7.21
2022-03-01,Nova Scotia,"Ground beef, per kilogram",9.97
2022-03-01,Nova Scotia,"Hummus, 227 grams",3.37
2022-03-01,Nova Scotia,"Iceberg lettuce, unit",3.52
2022-03-01,Nova Scotia,"Infant formula, 900 grams ",29.54
2022-03-01,Nova Scotia,"Ketchup, 1 litre",4.25
2022-03-01,Nova Scotia,"Laundry detergent, 4.43 litres",15.74
2022-03-01,Nova Scotia,"Lemons, unit",0.98
2022-03-01,Nova Scotia,"Limes, unit",1.21
2022-03-01,Nova Scotia,"Margarine, 907 grams",5.95
2022-03-01,Nova Scotia,"Mayonnaise, 890 millilitres ",5.66
2022-03-01,Nova Scotia,"Meatless burgers, 226 grams",5.44
2022-03-01,Nova Scotia,"Milk, 1 litre",2.86
2022-03-01,Nova Scotia,"Milk, 2 litres",4.25
2022-03-01,Nova Scotia,"Milk, 4 litres",6.45
2022-03-01,Nova Scotia,"Mushrooms, 227 grams",2.5
2022-03-01,Nova Scotia,"Nut milk, 1.89 litres",4.04
2022-03-01,Nova Scotia,"Olive oil, 1 litre",9.63
2022-03-01,Nova Scotia,"Onions, 1.36 kilograms",4.43
2022-03-01,Nova Scotia,"Onions, per kilogram",5.68
2022-03-01,Nova Scotia,"Orange juice, 2 litres",4.68
2022-03-01,Nova Scotia,"Oranges, 1.36 kilograms",5.02
2022-03-01,Nova Scotia,"Oranges, per kilogram",4.91
2022-03-01,Nova Scotia,"Pasta sauce, 650 millilitres",2.37
2022-03-01,Nova Scotia,"Peanut butter, 1 kilogram",5.24
2022-03-01,Nova Scotia,"Peanuts, 450 grams",3.37
2022-03-01,Nova Scotia,"Pears, per kilogram",5.91
2022-03-01,Nova Scotia,"Peppers, per kilogram",8.19
2022-03-01,Nova Scotia,"Pork loin cuts, per kilogram",7.99
2022-03-01,Nova Scotia,"Pork rib cuts, per kilogram",8.58
2022-03-01,Nova Scotia,"Pork shoulder cuts, per kilogram",5.71
2022-03-01,Nova Scotia,"Potatoes, 4.54 kilograms",3.94
2022-03-01,Nova Scotia,"Potatoes, per kilogram",3.95
2022-03-01,Nova Scotia,"Roasted or ground coffee, 340 grams",6.92
2022-03-01,Nova Scotia,"Romaine lettuce, unit",3.88
2022-03-01,Nova Scotia,"Salad dressing, 475 millilitres",3.56
2022-03-01,Nova Scotia,"Salad greens, 142 grams",4.21
2022-03-01,Nova Scotia,"Salmon, per kilogram",24.12
2022-03-01,Nova Scotia,"Salsa, 418 millilitres",3.83
2022-03-01,Nova Scotia,"Shampoo, 400 millilitres",5.71
2022-03-01,Nova Scotia,"Shrimp, 300 grams",6.82
2022-03-01,Nova Scotia,"Soy milk, 1.89 litres",4.18
2022-03-01,Nova Scotia,"Squash, per kilogram",5.2
2022-03-01,Nova Scotia,"Strawberries, 454 grams",3.58
2022-03-01,Nova Scotia,"Sunflower seeds, 400 grams ",4.65
2022-03-01,Nova Scotia,"Sweet potatoes, per kilogram",4.23
2022-03-01,Nova Scotia,Tea (20 bags),4.08
2022-03-01,Nova Scotia,"Tofu, 350 grams ",2.77
2022-03-01,Nova Scotia,"Tomatoes, per kilogram",5.3
2022-03-01,Nova Scotia,"Toothpaste, 100 millilitres",4.02
2022-03-01,Nova Scotia,"Vegetable oil, 3 litres",11.59
2022-03-01,Nova Scotia,"Wheat flour, 2.5 kilograms",5.59
2022-03-01,Nova Scotia,"White bread, 675 grams",3.16
2022-03-01,Nova Scotia,"White rice, 2 kilograms",10.6
2022-03-01,Nova Scotia,"White sugar, 2 kilograms",2.52
2022-03-01,Nova Scotia,"Whole chicken, per kilogram",5.79
2022-03-01,Nova Scotia,"Wieners, 400 grams",4.06
2022-03-01,Nova Scotia,"Yogurt, 500 grams",3.35
2022-03-01,Ontario,"Almonds, 200 grams",5.25
2022-03-01,Ontario,"Apple juice, 2 litres",2.82
2022-03-01,Ontario,"Apples, per kilogram",5.28
2022-03-01,Ontario,"Avocado, unit",1.99
2022-03-01,Ontario,"Baby food, 128 millilitres",1.4
2022-03-01,Ontario,"Bacon, 500 grams",6.88
2022-03-01,Ontario,"Bananas, per kilogram",1.49
2022-03-01,Ontario,"Beef rib cuts, per kilogram",24.94
2022-03-01,Ontario,"Beef stewing cuts, per kilogram",17.78
2022-03-01,Ontario,"Beef striploin cuts, per kilogram",33.07
2022-03-01,Ontario,"Beef top sirloin cuts, per kilogram",16.26
2022-03-01,Ontario,"Block cheese, 500 grams",6.84
2022-03-01,Ontario,"Broccoli, unit",2.71
2022-03-01,Ontario,"Brown rice, 900 grams ",4.99
2022-03-01,Ontario,"Butter, 454 grams",4.69
2022-03-01,Ontario,"Cabbage, per kilogram",2.22
2022-03-01,Ontario,"Canned baked beans, 398 millilitres",1.34
2022-03-01,Ontario,"Canned beans and lentils, 540 millilitres",1.37
2022-03-01,Ontario,"Canned corn, 341 millilitres",1.38
2022-03-01,Ontario,"Canned peach, 398 millilitres",2.15
2022-03-01,Ontario,"Canned pear, 398 millilitres",2.27
2022-03-01,Ontario,"Canned salmon, 213 grams",4.74
2022-03-01,Ontario,"Canned soup, 284 millilitres",1.43
2022-03-01,Ontario,"Canned tomatoes, 796 millilitres",1.48
2022-03-01,Ontario,"Canned tuna, 170 grams",1.77
2022-03-01,Ontario,"Canola oil, 3 litres",11.73
2022-03-01,Ontario,"Cantaloupe, unit",2.61
2022-03-01,Ontario,"Carrots, 1.36 kilograms",3.4
2022-03-01,Ontario,"Celery, unit",3.17
2022-03-01,Ontario,"Cereal, 400 grams",3.9
2022-03-01,Ontario,"Chicken breasts, per kilogram",14.67
2022-03-01,Ontario,"Chicken drumsticks, per kilogram",5.48
2022-03-01,Ontario,"Chicken thigh, per kilogram",10.44
2022-03-01,Ontario,"Cookies and sweet biscuits, 300 grams ",2.68
2022-03-01,Ontario,"Crackers and crisp breads, 200 grams ",2.63
2022-03-01,Ontario,"Cream, 1 litre",4.28
2022-03-01,Ontario,"Cucumber, unit",1.31
2022-03-01,Ontario,"Deodorant, 85 grams",6.05
2022-03-01,Ontario,"Dried lentils, 900 grams",3.32
2022-03-01,Ontario,"Dry beans and legumes, 900 grams ",3.27
2022-03-01,Ontario,"Dry or fresh pasta, 500 grams",3.15
2022-03-01,Ontario,"Eggs, 1 dozen",4.24
2022-03-01,Ontario,"Flatbread and pita, 500 grams ",3.04
2022-03-01,Ontario,"Frozen broccoli, 500 grams",3.79
2022-03-01,Ontario,"Frozen corn, 750 grams ",3.25
2022-03-01,Ontario,"Frozen french fried potatoes, 750 grams",2.52
2022-03-01,Ontario,"Frozen green beans, 750 grams",3.51
2022-03-01,Ontario,"Frozen mixed vegetables, 750 grams ",3.31
2022-03-01,Ontario,"Frozen peas, 750 grams",3.17
2022-03-01,Ontario,"Frozen pizza, 390 grams",4.28
2022-03-01,Ontario,"Frozen spinach, 300 grams",1.82
2022-03-01,Ontario,"Frozen strawberries, 600 grams",4.74
2022-03-01,Ontario,"Grapes, per kilogram",6.93
2022-03-01,Ontario,"Ground beef, per kilogram",10.16
2022-03-01,Ontario,"Hummus, 227 grams",3.41
2022-03-01,Ontario,"Iceberg lettuce, unit",2.94
2022-03-01,Ontario,"Infant formula, 900 grams ",28.18
2022-03-01,Ontario,"Ketchup, 1 litre",3.96
2022-03-01,Ontario,"Laundry detergent, 4.43 litres",14.16
2022-03-01,Ontario,"Lemons, unit",0.87
2022-03-01,Ontario,"Limes, unit",0.88
2022-03-01,Ontario,"Margarine, 907 grams",5.47
2022-03-01,Ontario,"Mayonnaise, 890 millilitres ",5.73
2022-03-01,Ontario,"Meatless burgers, 226 grams",5.92
2022-03-01,Ontario,"Milk, 1 litre",3.49
2022-03-01,Ontario,"Milk, 2 litres",5.26
2022-03-01,Ontario,"Milk, 4 litres",5.77
2022-03-01,Ontario,"Mushrooms, 227 grams",2.36
2022-03-01,Ontario,"Nut milk, 1.89 litres",3.86
2022-03-01,Ontario,"Olive oil, 1 litre",8.76
2022-03-01,Ontario,"Onions, 1.36 kilograms",4.3
2022-03-01,Ontario,"Onions, per kilogram",5.58
2022-03-01,Ontario,"Orange juice, 2 litres",3.95
2022-03-01,Ontario,"Oranges, 1.36 kilograms",5.18
2022-03-01,Ontario,"Oranges, per kilogram",4.08
2022-03-01,Ontario,"Pasta sauce, 650 millilitres",2.5
2022-03-01,Ontario,"Peanut butter, 1 kilogram",5.32
2022-03-01,Ontario,"Peanuts, 450 grams",3.06
2022-03-01,Ontario,"Pears, per kilogram",4.78
2022-03-01,Ontario,"Peppers, per kilogram",7.23
2022-03-01,Ontario,"Pork loin cuts, per kilogram",8.01
2022-03-01,Ontario,"Pork rib cuts, per kilogram",10.62
2022-03-01,Ontario,"Pork shoulder cuts, per kilogram",7.5
2022-03-01,Ontario,"Potatoes, 4.54 kilograms",3.81
2022-03-01,Ontario,"Potatoes, per kilogram",4.16
2022-03-01,Ontario,"Roasted or ground coffee, 340 grams",5.79
2022-03-01,Ontario,"Romaine lettuce, unit",3.74
2022-03-01,Ontario,"Salad dressing, 475 millilitres",3.43
2022-03-01,Ontario,"Salad greens, 142 grams",4.08
2022-03-01,Ontario,"Salmon, per kilogram",27.08
2022-03-01,Ontario,"Salsa, 418 millilitres",3.74
2022-03-01,Ontario,"Shampoo, 400 millilitres",5.65
2022-03-01,Ontario,"Shrimp, 300 grams",7.37
2022-03-01,Ontario,"Soy milk, 1.89 litres",3.98
2022-03-01,Ontario,"Squash, per kilogram",4.51
2022-03-01,Ontario,"Strawberries, 454 grams",3.08
2022-03-01,Ontario,"Sunflower seeds, 400 grams ",4.02
2022-03-01,Ontario,"Sweet potatoes, per kilogram",3.28
2022-03-01,Ontario,Tea (20 bags),3.64
2022-03-01,Ontario,"Tofu, 350 grams ",2.55
2022-03-01,Ontario,"Tomatoes, per kilogram",4.2
2022-03-01,Ontario,"Toothpaste, 100 millilitres",3.39
2022-03-01,Ontario,"Vegetable oil, 3 litres",10.06
2022-03-01,Ontario,"Wheat flour, 2.5 kilograms",5.14
2022-03-01,Ontario,"White bread, 675 grams",2.79
2022-03-01,Ontario,"White rice, 2 kilograms",8.59
2022-03-01,Ontario,"White sugar, 2 kilograms",2.4
2022-03-01,Ontario,"Whole chicken, per kilogram",6.03
2022-03-01,Ontario,"Wieners, 400 grams",3.95
2022-03-01,Ontario,"Yogurt, 500 grams",2.84
2022-03-01,Prince Edward Island,"Almonds, 200 grams",5.65
2022-03-01,Prince Edward Island,"Apple juice, 2 litres",3.44
2022-03-01,Prince Edward Island,"Apples, per kilogram",5.87
2022-03-01,Prince Edward Island,"Avocado, unit",2.07
2022-03-01,Prince Edward Island,"Baby food, 128 millilitres",1.57
2022-03-01,Prince Edward Island,"Bacon, 500 grams",6.67
2022-03-01,Prince Edward Island,"Bananas, per kilogram",1.97
2022-03-01,Prince Edward Island,"Beef rib cuts, per kilogram",27.82
2022-03-01,Prince Edward Island,"Beef stewing cuts, per kilogram",15.62
2022-03-01,Prince Edward Island,"Beef striploin cuts, per kilogram",30.43
2022-03-01,Prince Edward Island,"Beef top sirloin cuts, per kilogram",15.3
2022-03-01,Prince Edward Island,"Block cheese, 500 grams",7.1
2022-03-01,Prince Edward Island,"Broccoli, unit",3.23
2022-03-01,Prince Edward Island,"Brown rice, 900 grams ",5.42
2022-03-01,Prince Edward Island,"Butter, 454 grams",4.71
2022-03-01,Prince Edward Island,"Cabbage, per kilogram",2.46
2022-03-01,Prince Edward Island,"Canned baked beans, 398 millilitres",1.51
2022-03-01,Prince Edward Island,"Canned beans and lentils, 540 millilitres",1.64
2022-03-01,Prince Edward Island,"Canned corn, 341 millilitres",1.49
2022-03-01,Prince Edward Island,"Canned peach, 398 millilitres",2.44
2022-03-01,Prince Edward Island,"Canned pear, 398 millilitres",2.46
2022-03-01,Prince Edward Island,"Canned salmon, 213 grams",5.12
2022-03-01,Prince Edward Island,"Canned soup, 284 millilitres",1.33
2022-03-01,Prince Edward Island,"Canned tomatoes, 796 millilitres",1.57
2022-03-01,Prince Edward Island,"Canned tuna, 170 grams",2.02
2022-03-01,Prince Edward Island,"Canola oil, 3 litres",14.21
2022-03-01,Prince Edward Island,"Cantaloupe, unit",3.66
2022-03-01,Prince Edward Island,"Carrots, 1.36 kilograms",3.17
2022-03-01,Prince Edward Island,"Celery, unit",3.33
2022-03-01,Prince Edward Island,"Cereal, 400 grams",4.05
2022-03-01,Prince Edward Island,"Chicken breasts, per kilogram",13.01
2022-03-01,Prince Edward Island,"Chicken drumsticks, per kilogram",6.69
2022-03-01,Prince Edward Island,"Chicken thigh, per kilogram",10.09
2022-03-01,Prince Edward Island,"Cookies and sweet biscuits, 300 grams ",2.86
2022-03-01,Prince Edward Island,"Crackers and crisp breads, 200 grams ",2.94
2022-03-01,Prince Edward Island,"Cream, 1 litre",4.89
2022-03-01,Prince Edward Island,"Cucumber, unit",1.79
2022-03-01,Prince Edward Island,"Deodorant, 85 grams",6.19
2022-03-01,Prince Edward Island,"Dried lentils, 900 grams",3.41
2022-03-01,Prince Edward Island,"Dry beans and legumes, 900 grams ",3.55
2022-03-01,Prince Edward Island,"Dry or fresh pasta, 500 grams",3.45
2022-03-01,Prince Edward Island,"Eggs, 1 dozen",4.32
2022-03-01,Prince Edward Island,"Flatbread and pita, 500 grams ",3.67
2022-03-01,Prince Edward Island,"Frozen broccoli, 500 grams",3.81
2022-03-01,Prince Edward Island,"Frozen corn, 750 grams ",3.46
2022-03-01,Prince Edward Island,"Frozen french fried potatoes, 750 grams",2.64
2022-03-01,Prince Edward Island,"Frozen green beans, 750 grams",3.96
2022-03-01,Prince Edward Island,"Frozen mixed vegetables, 750 grams ",3.85
2022-03-01,Prince Edward Island,"Frozen peas, 750 grams",3.38
2022-03-01,Prince Edward Island,"Frozen pizza, 390 grams",4.07
2022-03-01,Prince Edward Island,"Frozen spinach, 300 grams",2.14
2022-03-01,Prince Edward Island,"Frozen strawberries, 600 grams",4.79
2022-03-01,Prince Edward Island,"Grapes, per kilogram",7.24
2022-03-01,Prince Edward Island,"Ground beef, per kilogram",10.27
